category_id,global_index,category_name,dl_idx,total_count,num_datasets,top_datasets
3645,371,누코미트캡슐 200mg,3645,324,1,TL_26_단일(324)
3646,372,유가인정,3646,216,1,TL_26_단일(216)
3679,373,코오롱브렉신정 10mg,3679,216,1,TL_26_단일(216)
3686,374,포리부틴서방정(트리메부틴말레산염),3686,1296,1,TL_2_단일(1296)
3695,375,페타론정,3695,216,1,TL_26_단일(216)
3699,376,세클렉스캡슐 250mg,3699,324,1,TL_26_단일(324)
3703,377,딜테란서방캡슐(딜티아젬아시딕폴리머콤플렉스),3703,324,1,TL_26_단일(324)
3704,378,딜테란서방캡슐 180mg,3704,1296,1,TL_2_단일(1296)
3706,379,알보젠세파클러수화물캡슐 250mg,3706,324,1,TL_26_단일(324)
3707,380,트리테이스정 5mg,3707,1296,1,TL_3_단일(1296)
3708,381,트리테이스정 2.5mg,3708,1296,1,TL_26_단일(1296)
3709,382,한독렐라펜정,3709,216,1,TL_26_단일(216)
3717,383,삼천당세프라딘캡슐,3717,324,1,TL_26_단일(324)
3725,384,퍼킨정25-100mg ,3725,1296,1,TL_26_단일(1296)
3726,385,퍼킨정25-250mg ,3726,1296,1,TL_3_단일(1296)
3727,386,스파탐캡슐 200mg,3727,324,1,TL_26_단일(324)
3742,387,알드린정,3742,681,3,"TL_3_조합(375), TL_26_단일(216), TL_1_조합(90)"
3743,388,알드린정,3743,3,1,train_annotations(3)
3745,389,토파제정(수출명:판틴정),3745,1296,1,TL_3_단일(1296)
3746,390,메디카세파클러캡슐 250mg,3746,324,1,TL_26_단일(324)
3775,391,타이록신캡슐,3775,324,1,TL_26_단일(324)
3808,392,스파스몰리트당의정(트로스퓸염화물),3808,1296,1,TL_26_단일(1296)
3831,393,뉴로메드정(옥시라세탐),3831,483,2,"TL_3_조합(267), TL_26_단일(216)"
3832,394,뉴로메드정(옥시라세탐),3832,20,1,train_annotations(20)
3856,395,씨앤유캡슐(케노데스옥시콜린산과우르소데스옥시콜린산의삼수화물마그네슘염),3856,324,1,TL_26_단일(324)
3867,396,뮤코라제정(스트렙토키나제.스트렙토도르나제분말) ,3867,1296,1,TL_3_단일(1296)
3882,397,에바치온캡슐 50mg/포,3882,324,1,TL_26_단일(324)
3883,398,조아디오스민캡슐,3883,324,1,TL_26_단일(324)
3892,399,명문아트로다캡슐 25mg,3892,324,1,TL_26_단일(324)
3898,400,프로닥정(나부메톤),3898,216,1,TL_26_단일(216)
3908,401,세클린캡슐,3908,324,1,TL_26_단일(324)
3944,402,파루탈정(메드록시프로게스테론아세테이트),3944,1296,1,TL_3_단일(1296)
3969,403,마도파에취비에스캅셀125,3969,324,1,TL_26_단일(324)
3985,404,덴타돌연질캡슐(옥수수불검화정량추출물),3985,324,1,TL_26_단일(324)
3988,405,훼마틴캡슐 155mg/병,3988,324,1,TL_26_단일(324)
4002,406,신풍아테놀올정,4002,216,1,TL_26_단일(216)
4013,407,바난정(세프포독심프록세틸)(비매품),4013,1296,1,TL_26_단일(1296)
4014,408,메바로친정 10mg,4014,216,1,TL_26_단일(216)
4025,409,낙센에프정,4025,216,1,TL_26_단일(216)
4029,410,종근당알벤다졸정 400mg/PTP,4029,1296,1,TL_3_단일(1296)
4045,411,본키연질캡슐(칼시트리올)(수출용),4045,324,1,TL_26_단일(324)
4071,412,포타신정,4071,216,1,TL_27_단일(216)
4076,413,메토폴정,4076,216,1,TL_27_단일(216)
4091,414,제일실라자프릴정 2.5mg,4091,216,1,TL_27_단일(216)
4092,415,제일실라자프릴정 0.5mg,4092,216,1,TL_27_단일(216)
4093,416,올데카캡슐 5mg,4093,324,1,TL_27_단일(324)
4096,417,제일실라자프릴정 1.0mg,4096,216,1,TL_27_단일(216)
4102,418,"유한세파클러캡슐(수출명:유클러,메파클러)(비매품)",4102,324,1,TL_27_단일(324)
4104,419,트라몰정 160mg,4104,216,1,TL_27_단일(216)
4115,420,세르젠정,4115,216,1,TL_27_단일(216)
4118,421,동화록소닌정(록소프로펜나트륨수화물),4118,1296,1,TL_3_단일(1296)
4119,422,세토펜정,4119,216,1,TL_27_단일(216)
4129,423,코디핀정 2mg,4129,216,1,TL_27_단일(216)
4130,424,코디핀정 4mg,4130,216,1,TL_27_단일(216)
4152,425,트리헥신정(트리헥시페니딜염산염),4152,1296,1,TL_27_단일(1296)
4156,426,파티겔정,4156,216,1,TL_27_단일(216)
4157,427,바스칼캡슐 150mg/포,4157,324,1,TL_27_단일(324)
4159,428,키로민정(은행엽엑스)(수출용),4159,1296,1,TL_27_단일(1296)
4164,429,명인디스그렌캡슐,4164,324,1,TL_27_단일(324)
4166,430,명인세파클러캡슐,4166,324,1,TL_27_단일(324)
4167,431,비오라민정 72.2mg/PTP (수출용),4167,1296,1,TL_3_단일(1296)
4171,432,일양하이트린정 5mg,4171,1296,1,TL_27_단일(1296)
4223,433,파누스정,4223,216,1,TL_27_단일(216)
4228,434,하이드린캡슐 500mg,4228,324,1,TL_27_단일(324)
4252,435,디크로닉정 250mg,4252,216,1,TL_27_단일(216)
4264,436,아록솔정,4264,216,1,TL_27_단일(216)
4267,437,듀오락스정 5mg/병,4267,1296,1,TL_3_단일(1296)
4275,438,속엔쿨정,4275,216,1,TL_27_단일(216)
4281,439,이텍스암브록솔정,4281,216,1,TL_27_단일(216)
4284,440,오메드정(오메프라졸)(수출용),4284,1296,1,TL_3_단일(1296)
4297,441,소롤캡슐 200mg,4297,324,1,TL_27_단일(324)
4313,442,알파아세트아미노펜정 500mg,4313,216,1,TL_27_단일(216)
4314,443,리오루펜정 400mg,4314,216,1,TL_27_단일(216)
4323,444,뮤텐캡슐 200mg,4323,324,1,TL_27_단일(324)
4325,445,구주프로티온아미드정 125mg,4325,1296,1,TL_27_단일(1296)
4335,446,미드론정(염산미도드린),4335,1296,1,TL_3_단일(1296)
4376,447,모티리움엠정(돔페리돈말레산염)(비매품),4376,1296,1,TL_27_단일(1296)
4377,448,타이레놀정500mg,4377,1701,4,"TL_3_단일(1296), TL_1_조합(180), TL_4_조합(144), TL_3_조합(81)"
4378,449,어린이용타이레놀정 80mg,4378,1296,1,TL_3_단일(1296)
4410,450,헵포르테 194.4mg/병,4410,324,1,TL_27_단일(324)
4441,451,징카민정 40mg,4441,1296,1,TL_3_단일(1296)
4450,452,에디정,4450,216,1,TL_27_단일(216)
4463,453,로이솔정,4463,216,1,TL_27_단일(216)
4466,454,칼론정,4466,216,1,TL_27_단일(216)
4468,455,크라목신정,4468,216,1,TL_27_단일(216)
4471,456,프릴정,4471,216,1,TL_27_단일(216)
4476,457,헤르벤서방캡슐 180mg,4476,324,1,TL_27_단일(324)
4477,458,딜라트렌정 25mg,4477,1296,1,TL_3_단일(1296)
4480,459,동광에날라프릴정 10mg,4480,216,1,TL_27_단일(216)
4488,460,동아니세틸정(아세틸-L-카르니틴염산염),4488,1296,1,TL_3_단일(1296)
4489,461,판피린티정 300mg/통,4489,216,1,TL_27_단일(216)
4521,462,이부스트린정 200mg,4521,216,1,TL_27_단일(216)
4523,463,레보펙신정,4523,216,1,TL_27_단일(216)
4524,464,미오벤정,4524,324,1,TL_27_단일(324)
4532,465,건일로딘서방정 600mg,4532,216,1,TL_27_단일(216)
4534,466,베라실정(베라프로스트나트륨),4534,1296,1,TL_27_단일(1296)
4542,467,에어탈정(아세클로페낙),4542,552,3,"TL_4_조합(288), TL_27_단일(216), TL_1_조합(48)"
4543,468,에어탈정(아세클로페낙),4543,221,2,"TL_27_단일(216), train_annotations(5)"
4546,469,대웅아테놀롤정 50mg,4546,216,1,TL_27_단일(216)
4547,470,큐자임정,4547,1296,1,TL_3_단일(1296)
4548,471,밤벡정 10mg,4548,216,1,TL_27_단일(216)
4549,472,유한폰탈정 500mg,4549,1296,1,TL_3_단일(1296)
4551,473,레미코트서방성캡슐 2mg,4551,324,1,TL_27_단일(324)
4561,474,대우세파클러캡슐 250mg,4561,324,1,TL_28_단일(324)
4562,475,어린이용타스펜정 160mg,4562,216,1,TL_28_단일(216)
4564,476,드로세프캡슐 500mg,4564,324,1,TL_28_단일(324)
4568,477,아주세프라딘캡슐 500mg,4568,324,1,TL_28_단일(324)
4571,478,아주세파드록실캡슐 500mg,4571,324,1,TL_28_단일(324)
4573,479,삼아아토크정 20mcg,4573,216,1,TL_28_단일(216)
4577,480,크라맥스정 375mg,4577,1296,1,TL_3_단일(1296)
4579,481,프라스탄정 5mg,4579,216,1,TL_28_단일(216)
4600,482,파클캡슐,4600,324,1,TL_28_단일(324)
4605,483,토비콤에스연질캡슐 100mg/PTP,4605,324,1,TL_28_단일(324)
4616,484,알콤정 500mg/PTP,4616,1296,1,TL_3_단일(1296)
4621,485,베탁정,4621,216,1,TL_28_단일(216)
4623,486,네오세프캡슐,4623,324,1,TL_28_단일(324)
4631,487,일성이솦틴정 40mg,4631,1296,1,TL_3_단일(1296)
4632,488,일성이솦틴정 80mg,4632,1296,1,TL_3_단일(1296)
4634,489,지노칼정,4634,216,1,TL_28_단일(216)
4636,490,삼남아세트아미노펜정,4636,1296,1,TL_3_단일(1296)
4652,491,세카론정,4652,216,1,TL_28_단일(216)
4663,492,원클러캡슐 250mg,4663,324,1,TL_28_단일(324)
4666,493,뉴포린캡슐 250mg,4666,324,1,TL_28_단일(324)
4667,494,세프린캡슐 500mg,4667,324,1,TL_28_단일(324)
4668,495,조이렉스정 400mg,4668,1296,1,TL_3_단일(1296)
4670,496,무테린캡슐 200mg,4670,324,1,TL_28_단일(324)
4698,497,오스틴암브록솔염산염정,4698,216,1,TL_28_단일(216)
4710,498,대화세파클러캡슐,4710,324,1,TL_28_단일(324)
4743,499,베니톨정(미세정제플라보노이드분획물),4743,1296,1,TL_3_단일(1296)
4750,500,화니돌0.5마이크로그램연질캡슐,4750,324,1,TL_28_단일(324)
4761,501,아프레스트정,4761,324,1,TL_28_단일(324)
4774,502,트라시논정 1mg,4774,216,1,TL_28_단일(216)
4785,503,미아론정,4785,324,1,TL_28_단일(324)
4796,504,플론정,4796,216,1,TL_28_단일(216)
4798,505,타이레놀정 160mg,4798,1296,1,TL_3_단일(1296)
4834,506,타모프렉스정 20mg,4834,1296,1,TL_3_단일(1296)
4836,507,산디문뉴오랄연질캡슐 25mg,4836,324,1,TL_28_단일(324)
4894,508,에이프로젠나프록센나트륨정 275mg/PTP,4894,216,1,TL_28_단일(216)
4912,509,케토라신정(케토롤락트로메타민)500정,4912,1296,1,TL_3_단일(1296)
4938,510,오논캡슐(프란루카스트수화물),4938,324,1,TL_28_단일(324)
4998,511,비유피-4정 10mg,4998,1296,1,TL_28_단일(1296)
4999,512,비유피-4정 20mg,4999,1593,3,"TL_28_단일(1296), TL_4_조합(267), TL_3_조합(30)"
5001,513,엘도스캡슐(에르도스테인)(수출용),5001,774,4,"TL_28_단일(324), TL_1_조합(225), TL_4_조합(144), TL_3_조합(81)"
5002,514,씨프러스정 250mg,5002,216,1,TL_28_단일(216)
5024,515,셀라펜정 300mg/PTP,5024,1296,1,TL_3_단일(1296)
5032,516,알게이트정,5032,216,1,TL_28_단일(216)
5067,517,보령메이액트정 100mg,5067,1296,1,TL_3_단일(1296)
5072,518,환인그란닥신정(토피소팜),5072,1296,1,TL_3_단일(1296)
5086,519,일성이솦틴서방정 180mg,5086,1296,1,TL_3_단일(1296)
5089,520,베이슨정 0.2mg,5089,1296,1,TL_28_단일(1296)
5090,521,베이슨정 0.3mg,5090,1296,1,TL_3_단일(1296)
5093,522,삼남건조수산화알루미늄겔정,5093,1590,4,"TL_3_단일(1296), TL_4_조합(198), TL_1_조합(90), TL_3_조합(6)"
5107,523,대원알마게이트정,5107,216,1,TL_28_단일(216)
5112,524,한국유나이티드산화마그네슘정250mg/병,5112,216,1,TL_28_단일(216)
5117,525,부광돔페리돈정 10mg,5117,216,1,TL_28_단일(216)
5162,526,세파메칠정(메틸올세팔렉신리시네이트),5162,324,1,TL_28_단일(324)
5164,527,알마시드정,5164,216,1,TL_28_단일(216)
5173,528,플루신정,5173,216,1,TL_28_단일(216)
5178,529,펜넬캡슐(수출용),5178,324,1,TL_28_단일(324)
5180,530,이바펜400mg정,5180,216,1,TL_28_단일(216)
5194,531,넬슨이부프로펜정 200mg,5194,216,1,TL_28_단일(216)
5195,532,넬슨이부프로펜정 400mg,5195,216,1,TL_28_단일(216)
5199,533,바이메틴정 100mg/PTP (수출용),5199,216,1,TL_28_단일(216)
5202,534,레보프라이드정,5202,216,1,TL_28_단일(216)
5207,535,몰시톤정 2mg,5207,1296,1,TL_3_단일(1296)
5209,536,하나아테놀올정,5209,216,1,TL_28_단일(216)
5214,537,신일아테놀올정,5214,216,1,TL_28_단일(216)
5217,538,신일폴산정,5217,1296,1,TL_28_단일(1296)
5222,539,신일티아민염산염정 10mg,5222,1296,1,TL_3_단일(1296)
5226,540,판디탈정,5226,324,1,TL_28_단일(324)
5247,541,영풍독시사이클린정 100mg,5247,216,1,TL_28_단일(216)
5248,542,영풍클로미펜시트르산염정,5248,1296,1,TL_29_단일(1296)
5259,543,시클펜정(시클로벤자프린염산염),5259,216,1,TL_29_단일(216)
5273,544,그루타제정 175mg/PTP (수출용),5273,216,1,TL_29_단일(216)
5299,545,삼익아세트아미노펜정 500mg,5299,216,1,TL_29_단일(216)
5315,546,이소탄정,5315,216,1,TL_29_단일(216)
5316,547,유리논정(벤즈브로마론),5316,1296,1,TL_29_단일(1296)
5338,548,코러스세파클러캡슐 250mg,5338,324,1,TL_29_단일(324)
5341,549,코러스세프라딘캡슐 500mg,5341,324,1,TL_29_단일(324)
5370,550,산디문뉴오랄연질캡슐 100mg,5370,324,1,TL_29_단일(324)
5371,551,베사노이드연질캡슐 10mg,5371,324,1,TL_29_단일(324)
5372,552,데파코트스프링클캡슐(디발프로엑스나트륨),5372,324,1,TL_29_단일(324)
5385,553,미니린정 0.1mg,5385,216,1,TL_29_단일(216)
5386,554,미니린정 0.2mg,5386,216,1,TL_29_단일(216)
5390,555,프로스카정,5390,513,3,"TL_4_조합(267), TL_29_단일(216), TL_3_조합(30)"
5407,556,현대테놀민정 25mg,5407,216,1,TL_29_단일(216)
5429,557,레오다제정(스트렙토키나제.스트렙토도르나제),5429,1296,1,TL_3_단일(1296)
5438,558,뮤코세린캡슐(아세틸시스테인),5438,324,1,TL_29_단일(324)
5439,559,휴텍스에이에이피정 325mg,5439,216,1,TL_29_단일(216)
5443,560,사이폴-엔연질캡슐 25mg,5443,324,1,TL_29_단일(324)
5445,561,사이폴-엔연질캡슐 100mg,5445,324,1,TL_29_단일(324)
5465,562,베스자임정,5465,1296,1,TL_3_단일(1296)
5470,563,가나칸정 50mg,5470,1296,1,TL_29_단일(1296)
5507,564,판키아제정,5507,216,1,TL_29_단일(216)
5544,565,제일알맥스정 500mg,5544,216,1,TL_29_단일(216)
5555,566,바이탈씨에프정 515.5mg/PTP,5555,1296,1,TL_3_단일(1296)
5557,567,알게나정(알마게이트),5557,1296,1,TL_3_단일(1296)
5561,568,루트펜325밀리그램정,5561,216,1,TL_29_단일(216)
5569,569,타스멘정,5569,216,1,TL_29_단일(216)
5578,570,세토펜정 325mg,5578,216,1,TL_29_단일(216)
5587,571,아마릴정 1mg,5587,216,1,TL_29_단일(216)
5588,572,아마릴정 2mg,5588,216,1,TL_29_단일(216)
5593,573,소담캡슐 200mg,5593,324,1,TL_29_단일(324)
5605,574,안국세파클러캡슐,5605,324,1,TL_29_단일(324)
5615,575,하이라제정,5615,216,1,TL_29_단일(216)
5631,576,세크로신캡슐,5631,324,1,TL_29_단일(324)
5646,577,삼남세파클러캡슐,5646,324,1,TL_29_단일(324)
5648,578,아스타펜정 160mg,5648,216,1,TL_29_단일(216)
5649,579,아스타펜정 325mg,5649,216,1,TL_29_단일(216)
5665,580,펜세타정,5665,216,1,TL_29_단일(216)
5675,581,복합파자임이중정,5675,1296,1,TL_3_단일(1296)
5705,582,레독신캡슐 0.5g/PTP,5705,324,1,TL_29_단일(324)
5752,583,아시틴캡슐(아세틸시스테인),5752,324,1,TL_29_단일(324)
5778,584,우리들아세틸시스테인캡슐 200mg,5778,324,1,TL_29_단일(324)
5805,585,칼시오연질캡슐(칼시트리올)(수출명:칼리올연질캡슐),5805,324,1,TL_29_단일(324)
5806,586,파비스염산메클리진정 25mg/PTP,5806,216,1,TL_29_단일(216)
5807,587,푸리타제정 175mg/포,5807,216,1,TL_29_단일(216)
5810,588,아세테인캡슐 200mg,5810,324,1,TL_29_단일(324)
5817,589,인테스캡슐 200mg,5817,324,1,TL_29_단일(324)
5836,590,디아세렌캡슐,5836,324,1,TL_29_단일(324)
5848,591,무스판정 500mg/PTP,5848,1296,1,TL_3_단일(1296)
5849,592,크래밍정(수출명:MigralTab.),5849,1296,1,TL_3_단일(1296)
5853,593,마오비정(셀레길린염산염),5853,216,1,TL_29_단일(216)
5855,594,칼반정 100mg,5855,1296,1,TL_29_단일(1296)
5857,595,세틸란캡슐 200mg,5857,324,1,TL_29_단일(324)
5875,596,유한메디카덱사메타손정,5875,1296,1,TL_29_단일(1296)
5876,597,소론도정(프레드니솔론),5876,1296,1,TL_29_단일(1296)
5880,598,리스페달정 1mg,5880,216,1,TL_29_단일(216)
5885,599,타이레놀이알서방정(아세트아미노펜)(수출용),5885,1641,4,"TL_3_단일(1296), TL_1_조합(180), TL_4_조합(90), TL_3_조합(75)"
5911,600,알소벤정(미소프로스톨)(수출용),5911,216,1,TL_30_단일(216)
5924,601,뮤시딘캡슐 200mg,5924,324,1,TL_30_단일(324)
5945,602,아달라트오로스정30(니페디핀),5945,1296,1,TL_30_단일(1296)
5948,603,이미그란정 50mg,5948,1296,1,TL_3_단일(1296)
5961,604,마도파확산정125,5961,216,1,TL_30_단일(216)
5985,605,코푸정,5985,1296,1,TL_30_단일(1296)
5986,606,덴큐정,5986,216,1,TL_30_단일(216)
6005,607,테나시드캡슐,6005,324,1,TL_30_단일(324)
6013,608,에스리드정,6013,216,1,TL_30_단일(216)
6015,609,록스펜정,6015,216,1,TL_30_단일(216)
6024,610,세트린정(염산세티리진)(수출명:ANTIRIZINtab),6024,1296,1,TL_3_단일(1296)
6036,611,낙센에프서방정 1000mg,6036,216,1,TL_30_단일(216)
6063,612,알레리진정(세티리진염산염),6063,1296,1,TL_3_단일(1296)
6075,613,타나민정 80mg,6075,216,1,TL_30_단일(216)
6126,614,오메큐캡슐(오메프라졸),6126,324,1,TL_30_단일(324)
6128,615,사미온정 30mg,6128,1296,1,TL_3_단일(1296)
6129,616,일동록시트로마이신정,6129,216,1,TL_30_단일(216)
6130,617,레녹스정,6130,216,1,TL_30_단일(216)
6168,618,레비아정(날트렉손염산염),6168,1296,1,TL_3_단일(1296)
6169,619,제일로피드캡슐(겜피브로질),6169,324,1,TL_30_단일(324)
6191,620,삐콤씨에프정 618.6mg/병,6191,666,4,"TL_1_조합(267), TL_30_단일(216), TL_4_조합(105), TL_3_조합(78)"
6192,621,유한세파클러서방정 375mg,6192,216,1,TL_30_단일(216)
6198,622,이소트릴지속정 60mg,6198,216,1,TL_30_단일(216)
6210,623,대우로라타딘정,6210,216,1,TL_30_단일(216)
6211,624,아주베셀듀.에프연질캅셀(설로덱시드),6211,324,1,TL_30_단일(324)
6212,625,록미신정,6212,216,1,TL_30_단일(216)
6223,626,동화세파클러캡슐(세파클러수화물),6223,324,1,TL_30_단일(324)
6233,627,콜핀정 300mg/병,6233,216,1,TL_30_단일(216)
6234,628,코나진정(염산세티리진)(수출명:알리코염산세티리진정보파세티리진나정자이조세트정),6234,1296,1,TL_3_단일(1296)
6239,629,로도핀정 25mg,6239,216,1,TL_30_단일(216)
6240,630,로도핀정 50mg,6240,216,1,TL_30_단일(216)
6249,631,알메텍정(세티리진염산염),6249,1296,1,TL_4_단일(1296)
6265,632,메치론정(메틸프레드니솔론),6265,1296,1,TL_30_단일(1296)
6272,633,캘코트정 6mg,6272,1296,1,TL_4_단일(1296)
6273,634,디아미크롱정(글리클라지드),6273,1296,1,TL_4_단일(1296)
6283,635,애니탈삼중정 50mg/병,6283,1296,1,TL_4_단일(1296)
6286,636,노타민정(로라타딘),6286,1296,1,TL_4_단일(1296)
6290,637,태극탄산칼슘정(침강탄산칼슘),6290,216,1,TL_30_단일(216)
6306,638,푸록틴캡슐(플루옥세틴염산염)(수출용),6306,324,1,TL_30_단일(324)
6315,639,일양세파드록실캡슐 500mg,6315,324,1,TL_30_단일(324)
6319,640,포인티캡슐 50mg,6319,324,1,TL_30_단일(324)
6322,641,아루텍정(염산세티리진),6322,1296,1,TL_4_단일(1296)
6326,642,록펜정,6326,216,1,TL_30_단일(216)
6328,643,리도펜연질캡슐(이브프로펜),6328,324,1,TL_30_단일(324)
6348,644,솔레톤정(잘토프로펜),6348,1296,1,TL_30_단일(1296)
6371,645,파마아목시실린캡슐,6371,324,1,TL_30_단일(324)
6375,646,위드캡슐,6375,324,1,TL_30_단일(324)
6377,647,스키드마이신정 150mg,6377,216,1,TL_30_단일(216)
6420,648,세보칸정 80mg,6420,1296,1,TL_4_단일(1296)
6425,649,포텐정,6425,216,1,TL_30_단일(216)
6431,650,알티린정(홍콩),6431,1080,1,TL_4_단일(1080)
6434,651,질러탈정(염산세티리진),6434,1296,1,TL_4_단일(1296)
6455,652,로텍정(염산세티리진)(수출명:ZINRYTECTabs),6455,1296,1,TL_4_단일(1296)
6543,653,코졸텍정(세티리진염산염),6543,1296,1,TL_4_단일(1296)
6548,654,레디비타정30T 15mg/병,6548,216,1,TL_30_단일(216)
6556,655,넬슨세파클러캡슐 250mg,6556,324,1,TL_30_단일(324)
6557,656,넬슨세프라딘캡슐 250mg,6557,324,1,TL_30_단일(324)
