json_path,file_name,image_id,bbox_idx,label_name,item_seq,drug_shape,img_w,img_h,x,y,w,h,area,rel_area,aspect,neg_coord,nonpos_wh,oob,nan_inf
data\train_annotations\K-002483-019552-022362-025438_json\K-022362\K-002483-019552-022362-025438_0_2_0_2_70_000_200.json,K-002483-019552-022362-025438_0_2_0_2_70_000_200.png,775,0,맥시부펜이알정 300mg,200710817,장방형,976,1280,101,102,254,398,101092,0.08092021004098361,0.6381909547738693,False,False,False,False
data\train_annotations\K-002483-019552-022362-025438_json\K-022362\K-002483-019552-022362-025438_0_2_0_2_75_000_200.json,K-002483-019552-022362-025438_0_2_0_2_75_000_200.png,777,0,맥시부펜이알정 300mg,200710817,장방형,976,1280,598,744,257,423,108711,0.08701892289959016,0.607565011820331,False,False,False,False
data\train_annotations\K-002483-019552-022362-025438_json\K-022362\K-002483-019552-022362-025438_0_2_0_2_90_000_200.json,K-002483-019552-022362-025438_0_2_0_2_90_000_200.png,776,0,맥시부펜이알정 300mg,200710817,장방형,976,1280,591,742,250,410,102500,0.08204725922131148,0.6097560975609756,False,False,False,False
data\train_annotations\K-002483-019552-022362-025438_json\K-025438\K-002483-019552-022362-025438_0_2_0_2_70_000_200.json,K-002483-019552-022362-025438_0_2_0_2_70_000_200.png,775,0,큐시드정 31.5mg/PTP,200902214,원형,976,1280,536,176,246,251,61746,0.049425268954918035,0.9800796812749004,False,False,False,False
data\train_annotations\K-002483-019552-022362-025438_json\K-025438\K-002483-019552-022362-025438_0_2_0_2_75_000_200.json,K-002483-019552-022362-025438_0_2_0_2_75_000_200.png,777,0,큐시드정 31.5mg/PTP,200902214,원형,976,1280,146,855,261,270,70470,0.0564084912909836,0.9666666666666667,False,False,False,False
data\train_annotations\K-002483-019552-022362-025438_json\K-025438\K-002483-019552-022362-025438_0_2_0_2_90_000_200.json,K-002483-019552-022362-025438_0_2_0_2_90_000_200.png,776,0,큐시드정 31.5mg/PTP,200902214,원형,976,1280,145,844,255,255,65025,0.05204998078893443,1.0,False,False,False,False
data\train_annotations\K-003351-003832-016232_json\K-003351\K-003351-003832-016232_0_2_0_2_75_000_200.json,K-003351-003832-016232_0_2_0_2_75_000_200.png,281,0,일양하이트린정 2mg,199101125,원형,976,1280,339,171,185,189,34965,0.027988121157786885,0.9788359788359788,False,False,False,False
data\train_annotations\K-003351-003832-016232_json\K-003351\K-003351-003832-016232_0_2_0_2_90_000_200.json,K-003351-003832-016232_0_2_0_2_90_000_200.png,282,0,일양하이트린정 2mg,199101125,원형,976,1280,382,231,182,181,32942,0.026368788422131147,1.0055248618784531,False,False,False,False
data\train_annotations\K-003351-003832-016232_json\K-003832\K-003351-003832-016232_0_2_0_2_75_000_200.json,K-003351-003832-016232_0_2_0_2_75_000_200.png,281,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,109,580,400,357,142800,0.11430584016393443,1.1204481792717087,False,False,False,False
data\train_annotations\K-003351-003832-016232_json\K-003832\K-003351-003832-016232_0_2_0_2_90_000_200.json,K-003351-003832-016232_0_2_0_2_90_000_200.png,282,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,151,677,396,353,139788,0.11189485143442623,1.1218130311614731,False,False,False,False
data\train_annotations\K-003351-003832-016232_json\K-016232\K-003351-003832-016232_0_2_0_2_75_000_200.json,K-003351-003832-016232_0_2_0_2_75_000_200.png,281,0,리피토정 20mg,200410085,원형,976,1280,621,748,191,195,37245,0.02981317238729508,0.9794871794871794,False,False,False,False
data\train_annotations\K-003351-003832-016232_json\K-016232\K-003351-003832-016232_0_2_0_2_90_000_200.json,K-003351-003832-016232_0_2_0_2_90_000_200.png,282,0,리피토정 20mg,200410085,원형,976,1280,656,839,191,188,35908,0.028742955942622953,1.0159574468085106,False,False,False,False
data\train_annotations\K-003351-003832-016262_json\K-003351\K-003351-003832-016262_0_2_0_2_70_000_200.json,K-003351-003832-016262_0_2_0_2_70_000_200.png,367,0,일양하이트린정 2mg,199101125,원형,976,1280,416,878,190,195,37050,0.0296570824795082,0.9743589743589743,False,False,False,False
data\train_annotations\K-003351-003832-016262_json\K-003351\K-003351-003832-016262_0_2_0_2_75_000_200.json,K-003351-003832-016262_0_2_0_2_75_000_200.png,368,0,일양하이트린정 2mg,199101125,원형,976,1280,335,161,182,188,34216,0.02738857581967213,0.9680851063829787,False,False,False,False
data\train_annotations\K-003351-003832-016262_json\K-003351\K-003351-003832-016262_0_2_0_2_90_000_200.json,K-003351-003832-016262_0_2_0_2_90_000_200.png,369,0,일양하이트린정 2mg,199101125,원형,976,1280,377,219,183,181,33123,0.026513671875,1.011049723756906,False,False,False,False
data\train_annotations\K-003351-003832-016262_json\K-003832\K-003351-003832-016262_0_2_0_2_70_000_200.json,K-003351-003832-016262_0_2_0_2_70_000_200.png,367,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,644,177,283,425,120275,0.09627545466188525,0.6658823529411765,False,False,False,False
data\train_annotations\K-003351-003832-016262_json\K-003832\K-003351-003832-016262_0_2_0_2_75_000_200.json,K-003351-003832-016262_0_2_0_2_75_000_200.png,368,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,2,597,288,441,127008,0.10166495901639344,0.6530612244897959,False,False,False,False
data\train_annotations\K-003351-003832-016262_json\K-003832\K-003351-003832-016262_0_2_0_2_90_000_200.json,K-003351-003832-016262_0_2_0_2_90_000_200.png,369,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,47,695,280,430,120400,0.09637551229508197,0.6511627906976745,False,False,False,False
data\train_annotations\K-003351-003832-016262_json\K-016262\K-003351-003832-016262_0_2_0_2_70_000_200.json,K-003351-003832-016262_0_2_0_2_70_000_200.png,367,0,크레스토정 20mg,200410326,원형,976,1280,153,263,246,235,57810,0.04627465420081967,1.0468085106382978,False,False,False,False
data\train_annotations\K-003351-003832-016262_json\K-016262\K-003351-003832-016262_0_2_0_2_75_000_200.json,K-003351-003832-016262_0_2_0_2_75_000_200.png,368,0,크레스토정 20mg,200410326,원형,976,1280,542,732,251,243,60993,0.04882252177254098,1.0329218106995885,False,False,False,False
data\train_annotations\K-003351-003832-016262_json\K-016262\K-003351-003832-016262_0_2_0_2_90_000_200.json,K-003351-003832-016262_0_2_0_2_90_000_200.png,369,0,크레스토정 20mg,200410326,원형,976,1280,585,825,245,238,58310,0.04667488473360656,1.0294117647058822,False,False,False,False
data\train_annotations\K-003351-003832-016688_json\K-003351\K-003351-003832-016688_0_2_0_2_70_000_200.json,K-003351-003832-016688_0_2_0_2_70_000_200.png,865,0,일양하이트린정 2mg,199101125,원형,976,1280,444,867,191,193,36863,0.029507396260245903,0.9896373056994818,False,False,False,False
data\train_annotations\K-003351-003832-016688_json\K-003832\K-003351-003832-016688_0_2_0_2_70_000_200.json,K-003351-003832-016688_0_2_0_2_70_000_200.png,865,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,78,280,380,368,139840,0.11193647540983606,1.0326086956521738,False,False,False,False
data\train_annotations\K-003351-003832-016688_json\K-016688\K-003351-003832-016688_0_2_0_2_70_000_200.json,K-003351-003832-016688_0_2_0_2_70_000_200.png,865,0,오마코연질캡슐(오메가-3-산에틸에스테르90),200500497,장방형,976,1280,481,119,418,527,220286,0.17633036629098361,0.793168880455408,False,False,False,False
data\train_annotations\K-003351-003832-020238_json\K-003351\K-003351-003832-020238_0_2_0_2_90_000_200.json,K-003351-003832-020238_0_2_0_2_90_000_200.png,642,0,일양하이트린정 2mg,199101125,원형,976,1280,383,182,184,181,33304,0.026658555327868854,1.0165745856353592,False,False,False,False
data\train_annotations\K-003351-003832-020238_json\K-003832\K-003351-003832-020238_0_2_0_2_90_000_200.json,K-003351-003832-020238_0_2_0_2_90_000_200.png,642,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,87,678,405,337,136485,0.10925092853483606,1.2017804154302671,False,False,False,False
data\train_annotations\K-003351-003832-020238_json\K-020238\K-003351-003832-020238_0_2_0_2_90_000_200.json,K-003351-003832-020238_0_2_0_2_90_000_200.png,642,0,플라빅스정 75mg,200700907,원형,976,1280,657,800,232,225,52200,0.04178406762295082,1.031111111111111,False,False,False,False
data\train_annotations\K-003351-003832-021325_json\K-003351\K-003351-003832-021325_0_2_0_2_70_000_200.json,K-003351-003832-021325_0_2_0_2_70_000_200.png,958,0,일양하이트린정 2mg,199101125,원형,976,1280,407,891,189,190,35910,0.0287445568647541,0.9947368421052631,False,False,False,False
data\train_annotations\K-003351-003832-021325_json\K-003351\K-003351-003832-021325_0_2_0_2_75_000_200.json,K-003351-003832-021325_0_2_0_2_75_000_200.png,959,0,일양하이트린정 2mg,199101125,원형,976,1280,345,150,180,189,34020,0.027231685450819672,0.9523809523809523,False,False,False,False
data\train_annotations\K-003351-003832-021325_json\K-003351\K-003351-003832-021325_0_2_0_2_90_000_200.json,K-003351-003832-021325_0_2_0_2_90_000_200.png,960,0,일양하이트린정 2mg,199101125,원형,976,1280,384,209,184,181,33304,0.026658555327868854,1.0165745856353592,False,False,False,False
data\train_annotations\K-003351-003832-021325_json\K-003832\K-003351-003832-021325_0_2_0_2_70_000_200.json,K-003351-003832-021325_0_2_0_2_70_000_200.png,958,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,510,231,275,423,116325,0.09311363345286885,0.6501182033096927,False,False,False,False
data\train_annotations\K-003351-003832-021325_json\K-003832\K-003351-003832-021325_0_2_0_2_75_000_200.json,K-003351-003832-021325_0_2_0_2_75_000_200.png,959,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,145,544,284,438,124392,0.09957095286885245,0.6484018264840182,False,False,False,False
data\train_annotations\K-003351-003832-021325_json\K-003832\K-003351-003832-021325_0_2_0_2_90_000_200.json,K-003351-003832-021325_0_2_0_2_90_000_200.png,960,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,193,637,275,432,118800,0.09509477459016394,0.6365740740740741,False,False,False,False
data\train_annotations\K-003351-003832-021325_json\K-021325\K-003351-003832-021325_0_2_0_2_70_000_200.json,K-003351-003832-021325_0_2_0_2_70_000_200.png,958,0,아토르바정 10mg,200705992,타원형,976,1280,133,288,168,227,38136,0.03052638319672131,0.7400881057268722,False,False,False,False
data\train_annotations\K-003351-003832-021325_json\K-021325\K-003351-003832-021325_0_2_0_2_75_000_200.json,K-003351-003832-021325_0_2_0_2_75_000_200.png,959,0,아토르바정 10mg,200705992,타원형,976,1280,646,709,164,237,38868,0.03111232069672131,0.6919831223628692,False,False,False,False
data\train_annotations\K-003351-003832-021325_json\K-021325\K-003351-003832-021325_0_2_0_2_90_000_200.json,K-003351-003832-021325_0_2_0_2_90_000_200.png,960,0,아토르바정 10mg,200705992,타원형,976,1280,681,802,167,229,38243,0.030612032530737705,0.7292576419213974,False,False,False,False
data\train_annotations\K-003351-003832-022074_json\K-003351\K-003351-003832-022074_0_2_0_2_70_000_200.json,K-003351-003832-022074_0_2_0_2_70_000_200.png,49,0,일양하이트린정 2mg,199101125,원형,976,1280,422,887,192,191,36672,0.02935450819672131,1.0052356020942408,False,False,False,False
data\train_annotations\K-003351-003832-022074_json\K-003351\K-003351-003832-022074_0_2_0_2_75_000_200.json,K-003351-003832-022074_0_2_0_2_75_000_200.png,50,0,일양하이트린정 2mg,199101125,원형,976,1280,326,138,185,192,35520,0.028432377049180328,0.9635416666666666,False,False,False,False
data\train_annotations\K-003351-003832-022074_json\K-003351\K-003351-003832-022074_0_2_0_2_90_000_200.json,K-003351-003832-022074_0_2_0_2_90_000_200.png,51,0,일양하이트린정 2mg,199101125,원형,976,1280,365,198,187,184,34408,0.027542264344262296,1.016304347826087,False,False,False,False
data\train_annotations\K-003351-003832-022074_json\K-003832\K-003351-003832-022074_0_2_0_2_70_000_200.json,K-003351-003832-022074_0_2_0_2_70_000_200.png,49,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,565,192,281,426,119706,0.09581999231557377,0.6596244131455399,False,False,False,False
data\train_annotations\K-003351-003832-022074_json\K-003832\K-003351-003832-022074_0_2_0_2_75_000_200.json,K-003351-003832-022074_0_2_0_2_75_000_200.png,50,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,80,566,285,443,126255,0.1010622118340164,0.6433408577878104,False,False,False,False
data\train_annotations\K-003351-003832-022074_json\K-003832\K-003351-003832-022074_0_2_0_2_90_000_200.json,K-003351-003832-022074_0_2_0_2_90_000_200.png,51,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,128,668,276,433,119508,0.09566150102459016,0.6374133949191686,False,False,False,False
data\train_annotations\K-003351-003832-022074_json\K-022074\K-003351-003832-022074_0_2_0_2_70_000_200.json,K-003351-003832-022074_0_2_0_2_70_000_200.png,49,0,리피로우정 20mg,200709390,원형,976,1280,134,276,185,191,35335,0.02828429175204918,0.9685863874345549,False,False,False,False
data\train_annotations\K-003351-003832-022074_json\K-022074\K-003351-003832-022074_0_2_0_2_75_000_200.json,K-003351-003832-022074_0_2_0_2_75_000_200.png,50,0,리피로우정 20mg,200709390,원형,976,1280,624,749,187,193,36091,0.02888944031762295,0.9689119170984456,False,False,False,False
data\train_annotations\K-003351-003832-022074_json\K-022074\K-003351-003832-022074_0_2_0_2_90_000_200.json,K-003351-003832-022074_0_2_0_2_90_000_200.png,51,0,리피로우정 20mg,200709390,원형,976,1280,659,842,190,188,35720,0.02859246926229508,1.0106382978723405,False,False,False,False
data\train_annotations\K-003351-003832-029667_json\K-003351\K-003351-003832-029667_0_2_0_2_75_000_200.json,K-003351-003832-029667_0_2_0_2_75_000_200.png,755,0,일양하이트린정 2mg,199101125,원형,976,1280,334,141,181,187,33847,0.02709320568647541,0.9679144385026738,False,False,False,False
data\train_annotations\K-003351-003832-029667_json\K-003832\K-003351-003832-029667_0_2_0_2_75_000_200.json,K-003351-003832-029667_0_2_0_2_75_000_200.png,755,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,49,556,374,391,146234,0.11705462346311475,0.9565217391304348,False,False,False,False
data\train_annotations\K-003351-003832-029667_json\K-029667\K-003351-003832-029667_0_2_0_2_75_000_200.json,K-003351-003832-029667_0_2_0_2_75_000_200.png,755,0,리바로정 4mg,201205253,원형,976,1280,588,670,230,231,53130,0.04252849641393443,0.9956709956709957,False,False,False,False
data\train_annotations\K-003351-003832-035206_json\K-003351\K-003351-003832-035206_0_2_0_2_70_000_200.json,K-003351-003832-035206_0_2_0_2_70_000_200.png,166,0,일양하이트린정 2mg,199101125,원형,976,1280,404,902,191,192,36672,0.02935450819672131,0.9947916666666666,False,False,False,False
data\train_annotations\K-003351-003832-035206_json\K-003351\K-003351-003832-035206_0_2_0_2_75_000_200.json,K-003351-003832-035206_0_2_0_2_75_000_200.png,167,0,일양하이트린정 2mg,199101125,원형,976,1280,345,137,183,189,34587,0.027685546875,0.9682539682539683,False,False,False,False
data\train_annotations\K-003351-003832-035206_json\K-003351\K-003351-003832-035206_0_2_0_2_90_000_200.json,K-003351-003832-035206_0_2_0_2_90_000_200.png,168,0,일양하이트린정 2mg,199101125,원형,976,1280,387,196,184,182,33488,0.026805840163934426,1.010989010989011,False,False,False,False
data\train_annotations\K-003351-003832-035206_json\K-003832\K-003351-003832-035206_0_2_0_2_70_000_200.json,K-003351-003832-035206_0_2_0_2_70_000_200.png,166,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,546,281,281,426,119706,0.09581999231557377,0.6596244131455399,False,False,False,False
data\train_annotations\K-003351-003832-035206_json\K-003832\K-003351-003832-035206_0_2_0_2_75_000_200.json,K-003351-003832-035206_0_2_0_2_75_000_200.png,167,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,109,487,285,436,124260,0.09946529200819672,0.6536697247706422,False,False,False,False
data\train_annotations\K-003351-003832-035206_json\K-003832\K-003351-003832-035206_0_2_0_2_90_000_200.json,K-003351-003832-035206_0_2_0_2_90_000_200.png,168,0,뉴로메드정(옥시라세탐),199201807,장방형,976,1280,153,578,280,431,120680,0.09659964139344263,0.6496519721577726,False,False,False,False
data\train_annotations\K-003351-003832-035206_json\K-035206\K-003351-003832-035206_0_2_0_2_70_000_200.json,K-003351-003832-035206_0_2_0_2_70_000_200.png,166,0,아토젯정 10/40mg,201500365,타원형,976,1280,168,243,302,376,113552,0.09089395491803279,0.8031914893617021,False,False,False,False
data\train_annotations\K-003351-003832-035206_json\K-035206\K-003351-003832-035206_0_2_0_2_75_000_200.json,K-003351-003832-035206_0_2_0_2_75_000_200.png,167,0,아토젯정 10/40mg,201500365,타원형,976,1280,478,587,301,385,115885,0.0927614305840164,0.7818181818181819,False,False,False,False
